YEAR;EARNED_PREMIUM;INSTALLMENT;GENDER;AGE_DRIVER;AGE_LICENSE;AGE_ADD_DRIVER;AGE_VEHICLE;CITIES;BRAND_TEXT;HPOWER;FUEL;VALUE_VEHICLE;POSTCODE;N_CLAIMS;INCURR_COST;EXPOSURE;ANTPOL;pesopot;DES_ZONE2;DES_ZONE;FUEL2
2011;26.71166667;1;1;74;46;9999;10;18;SEAT;8;D;18955.000;18179;0;0;0.93;4;11.26363636;Rural;Rural - Tam 1;D
2011;6.996164384;1;1;54;35;9999;10;30;CITROEN;8;D;19293.000;30590;0;0;0.37;4;11.05454545;Rural;Capital;D
2011;76.00286745;2;1;56;38;9999;5;3;MERCEDES;13;G;54535.840;03293;0;0;1;4;7.053571429;Urbano;Corona;G
2011;40.24085605;2;1;43;18;9999;5;12;OPEL;9;D;23500.000;12530;0;0;1;4;11.70833333;SubUrb;Influencia;D
2011;41.02740639;1;1;48;28;9999;15;3;MITSUBISHI;9;D;27559.290;03181;0;0;1;4;16.08;;Rural - Tam 5;D
2011;43.52278689;1;1;55;33;9999;7;9;CITROEN;7;D;17880.110;09500;0;0;0.98;4;13.91111111;Rural;Rural - Tam 2;D
2011;45.26106325;1;1;43;24;9999;7;20;NISSAN;7;D;19964.000;20216;0;0;1;4;16.33333333;Rural;Rural - Tam 2;D
2011;50.30070851;1;1;45;27;9999;4;18;FIAT;9;D;33745.000;18400;0;0;1;4;13.63235294;Rural;Rural - Tam 2;D
2011;75.33690626;2;1;44;25;9999;11;28;CITROEN;9;D;26414.480;28230;0;0;1;4;10.91911765;SubUrb;Corona;D
2011;18.7386612;1;1;64;42;9999;6;32;PEUGEOT;5;D;12880.000;32300;0;0;1;4;14.98571429;Rural;Rural - Tam 4;D
2011;5.938857143;1;2;58;31;9999;14;7;SEAT;4;G;10093.580;07010;0;0;0.42;4;16.58333333;Urbano;Capital;G
2011;20.83303279;1;1;67;47;9999;6;24;SEAT;7;G;14889.000;24390;0;0;0.94;4;10.73;Rural;Rural - Tam 6;G
2011;20.64344262;1;2;80;43;9999;12;43;OPEL;5;G;11575.490;43892;0;0;1;4;15.46153846;Rural;Rural - Tam 3;G
2011;34.53278793;1;1;66;27;9999;7;8;RENAULT;9;D;19485.000;08350;0;0;1;4;10.41666667;SubUrb;Rural - Tam 3;D
2011;18.56967213;1;1;43;23;9999;4;43;MITSUBISHI;5;G;11280.000;43203;0;0;0.95;4;12.4;SubUrb;Corona;G
2011;38.65057377;1;1;69;48;9999;10;8;OPEL;9;D;19410.000;08182;0;0;0.99;4;10.8;Rural;Influencia;D
2011;41.07745902;1;1;60;40;9999;11;2;AUDI;7;D;23800.080;02420;0;0;1;4;14.61111111;Rural;Rural - Tam 5;D
2011;28.77812933;1;1;58;35;9999;14;41;CITROEN;5;D;13312.420;41770;0;0;1;4;16.26760563;Rural;Rural - Tam 3;D
2011;1.394136986;1;1;53;35;9999;9;24;FIAT;4;D;12981.860;24920;0;0;0.06;4;20.47619048;;Rural - Tam 2;D
2011;102.6893443;1;1;70;50;9999;9;30;BMW;13;D;66500.000;30570;0;0;0.95;4;9.059633028;Rural;Capital;D
2011;11.12743169;1;2;51;26;9999;12;48;VOLKSWAGEN;2;G;5950.020;48010;0;0;0.98;4;15.55555556;Urbano;Capital;G
2011;42.72295082;1;1;60;23;9999;9;8;VOLKSWAGEN;7;D;23410.000;08204;0;0;1;4;14.98;SubUrb;Influencia;D
2011;19.51071038;1;1;59;41;9999;15;43;HONDA;8;G;16107.120;43420;0;0;0.92;4;10.7826087;Rural;Rural - Tam 2;G
2011;22.2320765;1;1;69;37;9999;3;1;RENAULT;5;G;13800.000;01012;0;0;0.88;4;13.53333333;Urbano;Capital;G
2011;14.44043716;1;1;54;36;9999;6;35;TOYOTA;7;D;9736.000;35019;0;0;0.99;4;17.33333333;Urbano;Capital;D
2011;39.45032787;1;2;56;31;9999;5;17;BMW;10;D;25100.000;17834;0;0;0.92;4;9.160839161;Rural;Rural - Tam 4;D
2011;18.99139344;1;1;44;23;9999;6;18;SKODA;6;D;14600.000;18414;0;0;0.85;4;14.5625;Rural;Rural - Tam 1;D
2011;27.41355191;1;2;60;26;9999;13;35;NISSAN;5;D;18770.000;35500;0;0;0.92;4;20.93333333;Rural;Rural - Tam 5;D
2011;26.78387978;1;1;43;25;41;18;15;PEUGEOT;7;D;17255.060;15142;0;0;0.92;4;12.39130435;Rural;Corona;D
2011;20.14038251;1;1;44;12;9999;7;38;VOLKSWAGEN;7;G;15550.000;38270;0;0;0.92;4;10.35;Rural;Corona;G
2011;40.26721311;1;1;47;29;9999;10;40;OPEL;7;D;23239.540;40004;0;0;0.84;4;14.28;SubUrb;Capital;D
2011;20.4689071;1;1;77;54;9999;8;48;FORD;8;D;16107.120;48012;0;0;0.92;4;11.12173913;Urbano;Capital;D
2011;12.10931507;1;1;81;47;35;5;31;FORD;5;D;12210.000;31007;0;0;0.93;4;16.80882353;Urbano;Capital;D
2011;35.67804348;2;1;54;35;29;7;20;VOLKSWAGEN;7;D;21180.000;20100;0;0;0.92;4;12.2;Urbano;Corona;D
2011;31.25136612;1;1;58;37;9999;8;12;AUDI;9;D;27380.000;12600;0;0;0.94;4;9.571428571;Rural;Rural - Tam 5;D
2011;6.250575342;1;1;40;21;9999;8;8;RENAULT;8;G;19290.000;08130;0;0;0.92;4;11.47826087;SubUrb;Influencia;G
2011;14.13568306;1;1;55;36;9999;7;12;PEUGEOT;5;D;11869.990;12004;0;0;0.92;4;14.98571429;SubUrb;Capital;D
2011;42.3979366;1;1;54;35;9999;12;15;FORD;7;D;19653.100;15291;0;0;0.92;4;20.96666667;Rural;Rural - Tam 4;D
2011;66.2615847;1;1;46;25;9999;4;9;TOYOTA;9;D;24125.000;09006;0;0;0.92;4;11.21323529;Urbano;Capital;D
2011;90.34032787;1;1;76;46;9999;4;41;HONDA;9;D;32700.000;41010;0;0;0.94;4;9.864285714;Urbano;Capital;D
2011;9.534383562;1;1;58;39;9999;18;8;CITROEN;4;G;8137.700;08380;0;0;0.84;4;11.51666667;Rural;Rural - Tam 3;G
2011;20.3959195;1;1;46;20;9999;11;14;PEUGEOT;5;D;11178.830;14880;0;0;0.92;4;14.42857143;Rural;Rural - Tam 3;D
2011;22.48;1;1;36;17;9999;7;30;RENAULT;7;D;21145.000;30310;0;0;0.58;4;12;Urbano;Capital;D
2011;26.08917808;1;1;32;13;9999;4;50;OPEL;8;G;20099.990;50194;0;0;0.79;4;10.82608696;Rural;Capital;G
2011;8.93;2;1;25;6;9999;15;8;OPEL;4;G;10036.900;08810;0;0;0.51;4;16.16666667;SubUrb;Influencia;G
2011;42.54775956;1;2;36;17;9999;10;8;RENAULT;7;D;25460.000;08754;0;0;0.87;4;14.14285714;Rural;Influencia;D
2011;29.28901639;1;2;68;41;9999;6;17;OPEL;9;G;16340.000;17600;0;0;0.87;4;11.24;SubUrb;Rural - Tam 5;G
2011;17.13849315;1;2;48;29;9999;4;38;CITROEN;7;G;17395.000;38320;0;0;0.84;4;13.13333333;SubUrb;Capital;G
2011;22.92931507;1;1;45;12;23;5;32;CITROEN;7;D;19355.000;32002;0;0;0.84;4;12.84782609;SubUrb;Capital;D
2011;39.74794521;1;1;55;37;9999;17;46;NISSAN;7;D;25933.670;46770;0;0;0.77;4;18.5;Rural;Rural - Tam 3;D
2011;15.8941989;2;2;38;18;9999;25;43;SUZUKI;4;G;9344.900;43202;0;0;0.84;4;15.07936508;SubUrb;Corona;G
2011;23.4050411;1;1;33;14;9999;11;13;SEAT;7;D;13132.110;13170;0;0;0.79;4;12.48888889;Rural;Corona;D
2011;34.60361644;1;2;39;17;9999;7;41;CITROEN;7;D;16755.000;41130;0;0;0.81;4;13.33333333;Rural;Influencia;D
2011;15.7430137;1;1;51;26;9999;6;35;PEUGEOT;5;G;9150.000;35118;0;0;0.84;4;12.86764706;Rural;Rural - Tam 5;G
2011;23.54745856;2;1;27;8;9999;4;7;BMW;10;D;25100.000;07701;0;0;0.81;4;9.160839161;Rural;Rural - Tam 5;D
2011;55.49328767;1;1;60;39;9999;4;18;IVECO PEGASO;11;D;31244.600;18194;0;0;0.84;4;9.982954545;Rural;Rural - Tam 3;D
2011;7.843726027;1;2;45;27;9999;10;38;FIAT;4;G;9315.690;38400;0;0;0.83;4;14.33333333;Rural;Rural - Tam 5;G
2011;22.59506849;1;1;60;28;9999;12;33;SUZUKI;6;G;12501.050;33820;0;0;0.84;4;12.8125;Rural;Corona;G
2011;13.68649315;1;1;68;49;9999;5;17;OPEL;5;D;15450.000;17742;0;0;0.73;4;21.4;Rural;Rural - Tam 1;D
2011;9.384027397;1;1;58;39;9999;15;23;SEAT;1;G;5409.110;23670;0;0;0.8;4;16.58536585;Rural;Rural - Tam 3;G
2011;33.25808219;1;1;60;29;9999;9;49;OPEL;7;G;16830.000;49331;0;0;0.79;4;11.33333333;Rural;Rural - Tam 1;G
2011;9.255589041;1;1;43;22;9999;1;38;DACIA;5;D;10575.000;38530;0;0;0.8;4;14.33333333;Rural;Rural - Tam 4;D
2011;41.56273973;1;1;51;33;9999;8;18;MERCEDES;10;G;34954.200;18110;0;0;0.81;4;9.4;Rural;Rural - Tam 3;G
2011;25.83900662;1;2;63;42;9999;9;14;OPEL;6;G;15080.560;14005;0;0;0.72;4;13.33333333;Urbano;Capital;G
2011;16.71232877;1;1;55;16;9999;13;18;FORD;8;G;14875.050;18850;0;0;0.84;4;10.43478261;Rural;Rural - Tam 2;G
2011;17.41109589;1;1;66;39;9999;0;35;TOYOTA;7;G;16600.000;35010;0;0;0.8;4;12.07920792;Urbano;Capital;G
2011;15.53917808;1;1;46;28;9999;11;24;NISSAN;8;D;14664.700;24762;0;0;0.75;4;11.36363636;Rural;Rural - Tam 2;D
2011;13.86641096;1;1;61;40;9999;9;3;CITROEN;4;D;11028.570;03502;0;0;0.84;4;15.68965517;Rural;Rural - Tam 6;D
2011;34.13364384;1;1;52;27;22;12;15;MERCEDES;7;D;20668.810;15670;0;0;0.75;4;12.16666667;Rural;Corona;D
2011;29.11248555;1;1;50;32;9999;5;37;FORD;8;D;16510.000;37185;0;0;0.78;4;14.37272727;Rural;Corona;D
2011;30.91320548;1;2;30;11;9999;4;14;CITROEN;7;D;19755.000;14550;0;0;0.75;4;12.84782609;Rural;Corona;D
2011;35.12154696;2;1;48;18;9999;17;8;ROVER;7;D;21762.650;08025;0;0;0.83;4;13.19047619;Urbano;Capital;D
2011;47.58;2;1;58;27;9999;5;22;CHRYSLER;10;D;33095.200;22004;0;0;0.75;4;12.2;SubUrb;Capital;D
2011;41.24043478;2;1;54;34;9999;3;23;SKODA;7;D;24440.000;23006;0;0;0.85;4;13.86666667;SubUrb;Capital;D
2011;15.64427397;1;1;64;41;81;18;36;FORD;7;G;11593.520;36528;0;0;0.75;4;10.72222222;;Rural - Tam 2;G
2011;30.48328767;1;1;67;49;9999;13;32;VOLKSWAGEN;8;D;23920.280;32300;0;0;0.84;4;11.83478261;Rural;Rural - Tam 4;D
2011;35.1459726;1;1;64;46;9999;16;1;MERCEDES;10;G;34954.200;01400;0;0;0.78;4;9.4;Rural;Rural - Tam 4;G
2011;26.79090411;1;1;30;8;9999;11;33;SEAT;10;D;21585.000;33780;0;0;0.76;4;8.673333333;Rural;Rural - Tam 4;D
2011;18.28693151;1;1;43;20;9999;4;48;PEUGEOT;7;G;17250.000;48340;0;0;0.74;4;13.38947368;Rural;Rural - Tam 3;G
2011;31.70605479;1;1;71;50;9999;4;4;TOYOTA;9;D;21850.000;04700;0;0;0.7;4;10.99206349;SubUrb;Rural - Tam 6;D
2011;39.90082192;1;1;79;49;9999;17;15;MERCEDES;8;D;35190.220;15008;0;0;0.74;4;12.94642857;Urbano;Capital;D
2011;15.91510145;3;1;57;18;9999;0;38;DACIA;5;D;12000.000;38107;0;0;0.75;4;16.06666667;Rural;Capital;D
2011;57.93846154;2;1;53;33;9999;11;28;LAND ROVER;8;G;27600.000;28009;0;0;0.67;4;11.81196581;Urbano;Capital;G
2011;20.77945205;1;1;35;12;9999;5;7;FORD;8;D;23650.000;07350;0;0;0.75;4;12.49565217;Rural;Rural - Tam 3;D
2011;18.78964384;1;1;63;34;9999;13;23;NISSAN;7;G;14484.000;23400;0;0;0.75;4;10.9;Rural;Rural - Tam 5;G
2011;10.27;2;2;46;24;9999;12;46;FORD;4;G;8684.620;46650;0;0;0.69;4;15.58333333;Rural;Rural - Tam 4;G
2011;41.16438356;1;1;62;42;9999;7;8;NISSAN;11;D;33500.000;08640;0;0;0.69;4;12.68390805;SubUrb;Influencia;D
2011;12.36205479;1;2;64;28;9999;8;7;PEUGEOT;8;G;18600.000;07760;0;0;0.74;4;10.94545455;Rural;Rural - Tam 5;G
2011;25.56832877;1;1;63;42;9999;13;25;OPEL;6;D;14604.590;25001;0;0;0.75;4;16.09756098;SubUrb;Capital;D
2011;12.6700274;1;1;37;17;9999;10;38;VOLKSWAGEN;5;G;12663.330;38206;0;0;0.59;4;13.4;SubUrb;Corona;G
2011;35.512;2;1;53;30;24;15;10;SEAT;7;D;14738.260;10004;0;0;0.72;4;13;SubUrb;Capital;D
2011;10.9;2;1;44;26;9999;12;36;FORD;5;D;14570.000;36162;0;0;0.46;4;17.10666667;Rural;Capital;D
2011;18.53731507;1;1;39;18;9999;9;29;SEAT;8;D;18955.000;29680;0;0;0.67;4;11.26363636;Rural;Rural - Tam 5;D
2011;19.37235616;1;1;70;46;9999;4;7;FORD;7;D;18210.000;07250;0;0;0.63;4;17.11111111;Rural;Rural - Tam 2;D
2011;13.97775342;1;1;40;10;9999;9;12;SEAT;4;D;12201.000;12194;0;0;0.75;4;17.578125;Rural;Rural - Tam 2;D
2011;27.20153425;1;2;28;9;9999;8;8;SEAT;10;D;20584.660;08038;0;0;0.67;4;8.673333333;Urbano;Capital;D
2011;26.53479452;1;2;53;32;9999;11;34;RENAULT;8;G;14630.000;34209;0;0;0.77;4;9.909090909;Rural;Rural - Tam 1;G
2011;13.36317808;1;1;71;42;9999;15;8;RENAULT;7;G;13432.620;08570;0;0;0.67;4;11.72222222;Rural;Rural - Tam 3;G
2011;24.39331507;1;1;58;34;19;18;9;PEUGEOT;5;D;13426.610;09006;0;0;0.67;4;14.92957746;Urbano;Capital;D
2011;15.60931507;1;2;51;31;22;10;12;FORD;7;D;18400.000;12431;0;0;0.67;4;11.98888889;Rural;Rural - Tam 1;D
2011;9.866277778;1;1;51;32;9999;13;38;OPEL;5;G;10710.040;38108;0;0;0.68;4;15.38461538;Rural;Capital;G
2011;19.50315068;1;1;63;42;9999;4;43;SEAT;7;D;20700.000;43203;0;0;0.59;4;11.9047619;SubUrb;Corona;D
2011;23.65128767;1;1;54;36;27;16;15;RENAULT;5;D;13432.620;15890;0;0;0.67;4;17.07692308;Rural;Rural - Tam 7;D
2011;13.50049315;1;1;73;43;9999;23;49;PEUGEOT;4;D;8688.230;49330;0;0;0.64;4;14.66666667;;Rural - Tam 1;D
2011;19.47616438;1;1;44;26;9999;13;41;PEUGEOT;4;D;9928.720;41130;0;0;0.66;4;16.72413793;Rural;Influencia;D
2011;25.88169863;1;1;54;34;24;4;7;VOLKSWAGEN;7;D;22455.000;07330;0;0;0.65;4;12.25714286;Rural;Rural - Tam 2;D
2011;22.39567123;1;1;50;31;9999;8;7;CITROEN;7;D;21126.000;07860;0;0;0.62;4;17.9;Rural;Rural - Tam 3;D
2011;32.24809589;1;1;52;30;23;8;9;SAAB;9;D;29200.000;09500;0;0;0.64;4;12.6;Rural;Rural - Tam 2;D
2011;13.37268493;1;1;57;35;9999;4;8;CITROEN;8;G;16120.000;08032;0;0;0.63;4;10.90909091;Urbano;Capital;G
2011;25.71917808;1;1;33;15;32;5;41;RENAULT;5;G;13400.000;41840;0;0;0.63;4;14.93333333;Rural;Rural - Tam 4;G
2011;6.617013699;1;1;44;25;9999;8;8;PEUGEOT;5;D;12880.000;08206;0;0;0.44;4;14.98571429;SubUrb;Influencia;D
2011;19.66808219;1;1;44;26;9999;8;3;VOLKSWAGEN;9;D;30285.000;03786;0;0;0.59;4;11.5;Rural;Rural - Tam 1;D
2011;27.70191781;1;1;43;25;9999;4;3;CITROEN;8;D;23580.000;03008;0;0;0.6;4;13.90909091;Urbano;Capital;D
2011;18.78657534;1;1;53;35;30;5;12;CITROEN;9;G;23180.000;12530;0;0;0.52;4;11.016;SubUrb;Influencia;G
2011;24.40958904;1;2;38;20;9999;11;31;AUDI;9;D;27947.060;31610;0;0;0.57;4;10.73076923;SubUrb;Corona;D
2011;25.33857534;1;1;47;26;9999;12;8;NISSAN;8;D;19833.400;08038;0;0;0.54;4;14.63636364;Urbano;Capital;D
2011;23.659;1;1;65;46;9999;5;41;PEUGEOT;9;D;27140.000;41700;0;0;0.36;4;11.06617647;Urbano;Corona;D
2011;10.87638356;1;2;49;31;20;4;3;HYUNDAI;5;G;10700.000;03204;0;0;0.67;4;14.01515152;Urbano;Corona;G
2011;15.58693151;1;1;36;17;9999;10;44;PEUGEOT;9;G;15025.300;44550;0;0;0.58;4;8.152173913;Rural;Rural - Tam 2;G
2011;17.74143646;2;1;40;7;9999;12;7;CITROEN;7;D;21036.000;07300;0;0;0.62;4;14.44444444;Rural;Rural - Tam 5;D
2011;25.65336986;1;1;49;26;9999;8;3;HYUNDAI;8;D;23890.230;03205;0;0;0.58;4;15.35714286;Urbano;Corona;D
2011;43.618125;1;1;64;34;9999;19;36;RENAULT;7;D;26130.080;36668;0;0;0.59;4;20.33018868;Rural;Rural - Tam 2;D
2011;12.28232877;1;1;64;36;9999;14;35;MITSUBISHI;7;D;24641.500;35240;0;0;0.33;4;19.14141414;Rural;Rural - Tam 5;D
2011;13.99610959;1;1;58;40;9999;8;3;FORD;7;D;16170.000;03202;0;0;0.55;4;13.09;Urbano;Corona;D
2011;8.673972603;1;2;38;17;9999;2;18;FORD;6;G;13160.000;18400;0;0;0.55;4;12.85365854;Rural;Rural - Tam 2;G
2011;15.48296703;2;2;64;35;9999;17;7;SUZUKI;7;G;15323.100;07610;0;0;0.56;4;11.94736842;Urbano;Capital;G
2011;16.47;3;1;50;30;9999;11;33;BMW;13;G;50700.000;33012;0;0;0.25;4;9.155844156;Urbano;Capital;G
2011;41.66055249;2;1;67;48;9999;7;6;MERCEDES;9;G;27524.670;06800;0;0;0.6;4;11.06557377;SubUrb;Corona;G
2011;10.33575342;1;1;64;41;33;4;15;PEUGEOT;3;D;11750.000;15680;0;0;0.54;4;22.87037037;Rural;Rural - Tam 4;D
2011;21.00690411;1;1;55;36;9999;7;17;CITROEN;7;G;19024.000;17004;0;0;0.54;4;13.05263158;SubUrb;Capital;G
2011;14.73769863;1;2;40;20;9999;9;48;MAZDA;7;G;17850.000;48901;0;0;0.55;4;12.75;SubUrb;Corona;G
2011;22.59945205;1;1;53;34;9999;11;12;BMW;10;D;29600.000;12100;0;0;0.58;4;9.666666667;SubUrb;Capital;D
2011;20.73846575;1;1;43;23;45;9;18;RENAULT;9;D;24570.000;18127;0;0;0.54;4;11.25;Rural;Rural - Tam 2;D
2011;8.689232877;1;1;45;27;9999;19;38;MAZDA;5;G;9736.400;38400;0;0;0.58;4;12.08955224;Rural;Rural - Tam 5;G
2011;11.60465753;1;1;37;8;9999;13;7;CITROEN;7;G;13102.060;07014;0;0;0.58;4;11.86666667;Urbano;Capital;G
2011;10.04164384;1;1;26;8;9999;11;31;FORD;8;D;17158.900;31610;0;0;0.54;4;11.54782609;SubUrb;Corona;D
2011;19.64369863;1;1;42;23;35;16;36;VOLKSWAGEN;7;D;17928.190;36430;0;0;0.53;4;14.11111111;Rural;Rural - Tam 2;D
2011;12.53342466;1;1;57;35;9999;8;6;OPEL;5;G;10169.120;06230;0;0;0.47;4;14.26666667;Rural;Rural - Tam 3;G
2011;9.847945205;1;1;68;25;9999;15;18;CITROEN;5;G;12819.590;18600;0;0;0.5;4;12.6;Rural;Rural - Tam 6;G
2011;17.85875;2;1;31;12;9999;9;35;BMW;10;G;25000.000;35560;0;0;0.44;4;9.615384615;Rural;Rural - Tam 2;G
2011;22.65526027;1;1;67;40;9999;10;15;AUDI;9;D;29740.000;15300;0;0;0.46;4;11.15384615;Rural;Rural - Tam 4;D
2011;10.80613699;1;1;88;39;49;12;38;SEAT;5;G;12655.000;38201;0;0;0.52;4;14.53333333;SubUrb;Corona;G
2011;16.08613699;1;2;49;31;9999;9;17;PEUGEOT;8;D;19900.000;17833;0;0;0.51;4;13.05454545;Rural;Rural - Tam 2;D
2011;4.199;1;1;51;32;9999;18;15;FIAT;1;G;5829.820;15141;0;0;0.42;4;23;Rural;Corona;G
2011;22.26723288;1;1;47;29;53;6;37;FORD;7;D;19190.000;37554;0;0;0.48;4;15.94444444;;Rural - Tam 1;D
2011;19.0275;2;1;57;36;30;6;46;CITROEN;8;D;22955.000;46930;0;0;0.49;4;11.75454545;Urbano;Corona;D
2011;16.44410959;1;1;61;41;9999;10;46;OPEL;7;D;15890.760;46900;0;0;0.54;4;13;SubUrb;Influencia;D
2011;8.3;2;2;56;35;9999;13;29;VOLKSWAGEN;4;G;7813.160;29006;0;0;0.5;4;15.75;Urbano;Capital;G
2011;6.920794521;1;2;66;39;9999;8;48;OPEL;5;G;12320.000;48903;0;0;0.44;4;12.46666667;SubUrb;Corona;G
2011;8.521972603;1;1;65;46;9999;6;8;KIA;5;D;11215.000;08024;0;0;0.44;4;13.12;Urbano;Capital;D
2011;8.875;1;1;56;36;9999;15;13;VOLKSWAGEN;8;D;23211.090;13610;0;0;0.18;4;12.5;Rural;Rural - Tam 4;D
2011;14.75843836;1;1;65;47;9999;4;38;FORD;5;D;11522.000;38410;0;0;0.58;4;15.27941176;Rural;Rural - Tam 5;D
2011;17.99682192;1;1;28;7;9999;10;43;PEUGEOT;7;D;19750.000;43400;0;0;0.53;4;13.81111111;Rural;Rural - Tam 3;D
2011;8.150136986;1;2;35;9;9999;7;16;HYUNDAI;6;D;13200.000;16235;0;0;0.51;4;12.63636364;Rural;Rural - Tam 2;D
2011;10.87619178;1;1;52;32;9999;10;26;CITROEN;8;G;16894.450;26004;0;0;0.46;4;10.37272727;SubUrb;Capital;G
2011;15.18684932;1;1;68;41;9999;15;33;SEAT;7;D;13021.470;33510;0;0;0.56;4;12.72222222;Rural;Corona;D
2011;17.85117808;1;1;69;24;9999;20;41;OPEL;5;G;12561.150;41700;0;0;0.53;4;13.56;Urbano;Corona;G
2011;26.57856522;2;1;54;36;9999;14;43;MERCEDES;11;D;45520.660;43100;0;0;0.5;4;9.209039548;Rural;Capital;D
2011;6.861863014;1;1;62;23;9999;15;50;PEUGEOT;4;D;8688.230;50120;0;0;0.46;4;14.66666667;Rural;Capital;D
2011;18.8140274;1;2;55;36;9999;4;36;PEUGEOT;9;G;19800.000;36214;0;0;0.58;4;12.05;Urbano;Influencia;G
2011;16.86471233;1;1;66;38;9999;4;33;RENAULT;7;D;21350.000;33211;0;0;0.46;4;13;Urbano;Influencia;D
2011;7.525041096;1;1;72;44;9999;8;36;PEUGEOT;5;D;12880.000;36680;0;0;0.42;4;14.98571429;Rural;Rural - Tam 5;D
2011;19.97238356;1;1;61;43;23;7;6;PEUGEOT;5;D;14520.000;06700;0;0;0.48;4;14.98571429;Rural;Rural - Tam 5;D
2011;14.3789589;1;1;53;35;24;8;43;PEUGEOT;8;G;18600.000;43110;0;0;0.42;4;10.94545455;Rural;Capital;G
2011;14.50734247;1;1;59;30;9999;9;18;RENAULT;6;D;16400.000;18570;0;0;0.58;4;14.25;Rural;Rural - Tam 2;D
2011;8.479726027;1;1;53;34;25;19;36;PEUGEOT;3;D;8564.420;36210;0;0;0.5;4;16.8;Urbano;Influencia;D
2011;9.761589041;1;1;52;34;9999;7;8;RENAULT;8;G;16120.000;08902;0;0;0.36;4;10.2173913;SubUrb;Corona;G
2011;12.40150685;1;1;59;22;9999;10;2;SKODA;7;D;15920.000;02650;0;0;0.52;4;14.11111111;Rural;Rural - Tam 2;D
2011;5.905534247;1;2;49;24;48;11;46;PEUGEOT;4;D;9508.010;46729;0;0;0.35;4;16.37931034;añadido;Rural - Tam 6;D
2011;21.40194386;1;1;37;18;9999;0;8;TOYOTA;9;X;24900.000;08840;0;0;0.53;4;10.07352941;Rural;Influencia;G
2011;14.88928767;1;1;53;35;47;10;45;CITROEN;7;D;17989.900;45860;0;0;0.4;4;14.44444444;Rural;Rural - Tam 3;D
2011;16.19013699;1;2;41;21;40;13;15;BMW;10;G;31162.480;15006;0;0;0.35;4;9.6;Urbano;Capital;G
2011;27.66991781;1;1;65;46;9999;4;3;BMW;13;D;49200.000;03700;0;0;0.41;4;6.723404255;Rural;Rural - Tam 5;D
2011;4.25097992;1;1;45;26;9999;0;18;DACIA;6;G;9540.000;18420;0;0;0.43;4;11.52941176;Rural;Rural - Tam 2;G
2011;35.55428571;2;1;37;19;9999;18;32;BMW;10;D;30513.380;32500;0;0;0.75;4;9.965034965;Rural;Rural - Tam 4;D
2011;27.44326087;2;1;61;30;9999;10;18;OPEL;10;D;37320.000;18600;0;0;0.45;4;11.1;Rural;Rural - Tam 6;D
2011;18.23119565;2;1;54;35;9999;16;4;FORD;7;D;26769.080;04740;0;0;0.4;4;18.5;SubUrb;Rural - Tam 5;D
2011;15.03353425;1;1;55;34;9999;8;7;JAGUAR;9;D;28900.000;07609;0;0;0.36;4;11.55384615;Urbano;Capital;D
2011;1.422;2;1;59;19;9999;11;8;CITROEN;7;D;17989.900;08222;0;0;0.05;4;14.44444444;SubUrb;Influencia;D
2011;7.068493151;1;2;40;21;9999;10;7;FORD;7;D;15740.000;07141;0;0;0.34;4;12.91;Rural;Rural - Tam 5;D
2011;6.638493151;1;1;68;47;9999;5;3;FORD;9;D;21475.000;03726;0;0;0.38;4;8.220588235;Rural;Rural - Tam 2;D
2011;13.93502762;2;1;65;41;9999;13;8;LAND ROVER;7;D;25693.270;08390;0;0;0.31;4;15.25773196;SubUrb;Influencia;D
2011;8.076164384;1;1;45;23;9999;5;34;DACIA;7;G;12020.240;34003;0;0;0.37;4;11.38095238;SubUrb;Capital;G
2011;24.25758904;1;2;50;30;9999;14;15;AUDI;10;D;50070.320;15174;0;0;0.35;4;11.33333333;Rural;Corona;D
2011;8.176027397;1;1;51;27;9999;11;15;CITROEN;7;D;19689.160;15006;0;0;0.32;4;14.33333333;Urbano;Capital;D
2011;6.82;1;1;42;24;9999;11;28;HYUNDAI;11;G;29000.000;28600;0;0;0.14;4;9.930635838;Rural;Influencia;G
2011;4.302958904;1;1;67;43;67;18;15;PEUGEOT;4;G;8967.100;15404;0;0;0.33;4;13.16666667;SubUrb;Rural - Tam 7;G
2011;10.58016438;1;1;62;39;47;4;36;SKODA;7;G;16600.000;36207;0;0;0.31;4;12.30392157;Urbano;Influencia;G
2011;12.1;1;1;64;34;9999;6;28;VOLKSWAGEN;9;D;31740.000;28030;0;0;0.2;4;10.78571429;Urbano;Capital;D
2011;5.607671233;1;1;66;39;9999;12;38;RENAULT;5;G;12170.500;38008;0;0;0.33;4;12.8;Urbano;Capital;G
2011;14.25205479;1;1;40;21;9999;14;35;TOYOTA;5;D;25400.000;35109;0;0;0.33;4;20.53333333;Rural;Rural - Tam 5;D
2011;5.413506849;1;1;68;42;37;14;48;SEAT;4;G;10093.580;48930;0;0;0.33;4;16.58333333;Rural;Influencia;G
2011;18.88553425;1;1;54;36;9999;4;36;MAZDA;9;D;31150.000;36700;0;0;0.36;4;10.39285714;Rural;Rural - Tam 4;D
2011;14.41391781;1;1;36;17;9999;11;15;AUDI;9;D;24761.700;15707;0;0;0.33;4;9.230769231;SubUrb;Rural - Tam 7;D
2011;6.194465753;1;2;36;15;9999;6;35;SEAT;7;G;16290.000;35600;0;0;0.29;4;11.81372549;Rural;Rural - Tam 5;G
